comp_name,type,chain_ids,candidate_pdb_id,candidate_chain_ids,assembly_id,reason
5anm_D:C|E,AG,E,1FP5,A|A,1,potenial_homomer
5anm_D:C|E,AG,E,5MOL,A|B,1,potenial_homomer
5k9o_A:B|F,AG,F,4EDB,B|D|F,1,potential_complex_homomer
5k9o_A:B|F,AG,F,4JUG,B|D|F,1,potential_complex_homomer
5k9o_A:B|F,AG,F,4JUG,H|J|L,2,potential_complex_homomer
5k9o_A:B|F,AG,F,6GOL,A|A|A,1,potenial_homomer
3zkn_H:L|A,AG,A,2EWY,A|B,5,potenial_homomer
3zkn_H:L|A,AG,A,2EWY,C|D,6,potenial_homomer
4hg4_N:O|C,AG,C,3QQE,A|A|A,1,potential_complex_homomer
4hg4_N:O|C,AG,C,2WR7,A|B|C,1,potenial_homomer
4hg4_N:O|C,AG,C,3QQB,A|A|A,1,potential_complex_homomer
6c9u_H:L|A,AG,A,2QO3,A|B,1,potenial_homomer
6jfi_H:L|E,AG,E,5LBV,A|B,1,potenial_homomer
6jfi_H:L|E,AG,E,5JHM,A|B,1,potenial_homomer
6d0u_C:D|B,AG,B,6BKQ,A|C|E,1,potenial_homomer
6d0u_C:D|B,AG,B,6BKQ,A|C|E,3,potential_complex_homomer
6d0u_C:D|B,AG,B,6BKM,A|C|E,1,potenial_homomer
6d0u_C:D|B,AG,B,6BKM,A|C|E,3,potential_complex_homomer
4qhu_H:L|C,AG,C,4HR9,A|B,1,potenial_homomer
5vig_H:L|Z,AG,Z,5LBV,A|B,1,potenial_homomer
5vig_H:L|Z,AG,Z,5JHM,A|B,1,potenial_homomer
6sne_B:A|O,AG,O,3GWO,A|B,1,potenial_homomer
6sne_B:A|O,AG,O,2X7R,C,1,additional_chains
6sne_B:A|O,AG,O,2X7R,E,2,additional_chains
6sne_B:A|O,AG,O,2X7R,B,3,additional_chains
6sne_B:A|O,AG,O,3H01,A|B,1,potenial_homomer
4ckd_J:N|A,AG,A,4TTG,A|B|C|D,1,potenial_homomer
4ckd_J:N|A,AG,A,4TTG,B|C,2,potenial_homomer
4ckd_J:N|A,AG,A,3T09,A|B|C|D,1,potenial_homomer
4d3c_H:L|A,AG,A,3SP8,A|B,1,potenial_homomer
4d3c_H:L|A,AG,A,2QJ2,A|B,1,potenial_homomer
4rau_H:G|I,AG,I,1F9Q,A|B|C|D,1,potenial_homomer
4rau_H:G|I,AG,I,4HSV,A|B|C|D,1,potenial_homomer
4py8_I:J|B:A,AG,B:A,4JUG,B:A|D:C|F:E,1,potenial_homomer
4py8_I:J|B:A,AG,B:A,4JUG,H:G|J:I|L:K,2,potenial_homomer
3ifn_H:L|P,AG,P,6OIZ,A|A|A|A|A,1,potenial_homomer
3ifn_H:L|P,AG,P,5BUO,A|B,1,potenial_homomer
3ifn_H:L|P,AG,P,6NB9,A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
3ifn_H:L|P,AG,P,5OQV,A|B|C|D|E|F|G|H|I,1,potenial_homomer
5xxy_H:L|A,AG,A,5N2F,A|B,1,potenial_homomer
5xxy_H:L|A,AG,A,6NP9,A|A,1,potenial_homomer
5xxy_H:L|A,AG,A,4Z18,A|B,1,potenial_homomer
6jfh_M:N|C,AG,C,5LBV,A|B,1,potenial_homomer
6jfh_M:N|C,AG,C,5JHM,A|B,1,potenial_homomer
2otu_B:A|P,AB,B:A,2GSG,B:A|D:C,3,potenial_homomer
5dhy_H:L|M,AG,M,3LPH,A|B,1,potenial_homomer
5dhy_H:L|M,AG,M,3LPH,C|D,2,potenial_homomer
5dhy_H:L|M,AG,M,6BSY,A|B,1,potenial_homomer
1r0a_H:L|B,AG,B,6ECL,A|B,1,potenial_homomer
5ken_Q:P|K,AG,K,6G95,A|A|A,1,potential_complex_homomer
5ken_Q:P|K,AG,K,6G9I,A|A|A,1,potential_complex_homomer
5vkd_H:L|A,AG,A,5DSD,A|A,2,potenial_homomer
5vkd_H:L|A,AG,A,5DSD,A|A,3,potenial_homomer
6k5i_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
6k5i_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
6k5i_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
6k5i_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
5njg_C:D|B,AG,B,6HBU,A|B,1,potenial_homomer
5njg_C:D|B,AG,B,6HIJ,A|B,1,potenial_homomer
5njg_C:D|B,AG,B,6HZM,A|B,1,potenial_homomer
5y0a_F:G|B,AG,B,5LBV,A|B,1,potenial_homomer
5y0a_F:G|B,AG,B,5JHM,A|B,1,potenial_homomer
6b7z_C:D|A,AG,A,4PFC,A|B,1,potenial_homomer
6b7z_C:D|A,AG,A,4PF9,A|B,1,potenial_homomer
6b7z_C:D|A,AG,A,4PF7,A|B,1,potenial_homomer
2exw_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
2exw_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
2exw_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
2exw_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
6ad8_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
6ad8_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
6ad8_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
6ad8_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
2hvk_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
2hvk_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
2hvk_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
1r3k_B:A|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
1r3k_B:A|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
1r3k_B:A|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
3whe_12H,AG,H,6BKO,B|B|B,2,potenial_homomer
3whe_12H,AG,H,6BKO,B|B|B,3,potential_complex_homomer
3whe_12H,AG,H,6GOL,A|A|A,1,potenial_homomer
3whe_12H,AG,H,6BKS,B|B|B,2,potenial_homomer
3whe_12H,AG,H,6BKS,B|B|B,3,potential_complex_homomer
3whe_12H,AG,H,6BKN,B|B|B,2,potenial_homomer
3whe_12H,AG,H,6BKN,B|B|B,3,potential_complex_homomer
3whe_12H,AG,H,6BKT,B|B|B,2,potenial_homomer
3whe_12H,AG,H,6BKT,B|B|B,3,potential_complex_homomer
1z3g_I:M|B,AG,B,1Z1Y,A|B,1,potenial_homomer
5kvf_H:L|E,AG,E,5LBV,A|B,1,potenial_homomer
5kvf_H:L|E,AG,E,5JHM,A|B,1,potenial_homomer
6fxn_H:I|C,AG,C,1KXG,A|B|C,1,potenial_homomer
6fxn_H:I|C,AG,C,1KXG,D|E|F,2,potenial_homomer
5w9o_H:I|G,AG,G,4NCU,A|A|A,1,potenial_homomer
5w9o_H:I|G,AG,G,4NCW,A|B|C,1,potenial_homomer
3ztj_G:H|B:A,AG,B:A,6BKQ,B:A|D:C|F:E,3,potenial_homomer
3ztj_G:H|B:A,AG,B:A,6BKM,B:A|D:C|F:E,3,potenial_homomer
5anm_H:L|F,AG,F,2WQR,A|B,1,potenial_homomer
5anm_H:L|F,AG,F,1FP5,A|A,1,potenial_homomer
5anm_H:L|F,AG,F,5MOL,A|B,1,potenial_homomer
3whe_56J,AG,J,6BKO,B|B|B,2,potenial_homomer
3whe_56J,AG,J,6BKO,B|B|B,3,potential_complex_homomer
3whe_56J,AG,J,6GOL,A|A|A,1,potenial_homomer
3whe_56J,AG,J,6BKS,B|B|B,2,potenial_homomer
3whe_56J,AG,J,6BKS,B|B|B,3,potential_complex_homomer
3whe_56J,AG,J,6BKN,B|B|B,2,potenial_homomer
3whe_56J,AG,J,6BKN,B|B|B,3,potential_complex_homomer
3whe_56J,AG,J,6BKT,B|B|B,2,potenial_homomer
3whe_56J,AG,J,6BKT,B|B|B,3,potential_complex_homomer
2x7l_C:D|P,AG,P,3LPH,A|B,1,potenial_homomer
2x7l_C:D|P,AG,P,3LPH,C|D,2,potenial_homomer
2x7l_C:D|P,AG,P,6BSY,A|B,1,potenial_homomer
4fqy_H:L|B:A,AG,B:A,6BKQ,B:A|D:C|F:E,3,potenial_homomer
4fqy_H:L|B:A,AG,B:A,6BKM,B:A|D:C|F:E,3,potenial_homomer
3fb5_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
3fb5_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
3fb5_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
5h32_I:M|C,AG,C,5LBV,A|B,1,potenial_homomer
5h32_I:M|C,AG,C,5JHM,A|B,1,potenial_homomer
6pzf_F:E|B,AG,B,4MWL,A|A|A|A,1,potenial_homomer
6pzf_F:E|B,AG,B,4MWY,A|A|A|A,1,potenial_homomer
6pzf_F:E|B,AG,B,4MWX,A|A|A|A,1,potenial_homomer
6pzf_F:E|B,AG,B,4MWU,A|A|A|A,1,potenial_homomer
6pzf_F:E|B,AG,B,6PZD,A|A|A|A,1,potenial_homomer
5f3h_G:H|K,AG,K,5NXS,A|B,1,potenial_homomer
5f3h_G:H|K,AG,K,5NTU,A|B,1,potenial_homomer
5f3h_G:H|K,AG,K,5JI1,A|B,1,potenial_homomer
3kj4_H:L|A,AG,A,5O0O,A|B|C|D|E|F|G|H,1,potenial_homomer
6bf7_C:D|A,AG,A,4PFC,A|B,1,potenial_homomer
6bf7_C:D|A,AG,A,4PF9,A|B,1,potenial_homomer
6bf7_C:D|A,AG,A,4PF7,A|B,1,potenial_homomer
5w9p_F:G|J,AG,J,4NCU,A|A|A,1,potenial_homomer
5w9p_F:G|J,AG,J,4NCW,A|B|C,1,potenial_homomer
5i5k_H:L|B,AG,B,3HQB,A|B,3,potenial_homomer
5i5k_H:L|B,AG,B,3HQA,A|B,3,potenial_homomer
5i5k_H:L|B,AG,B,3CU7,A|B,3,potenial_homomer
6oc3_C:D|E,AG,E,4EDB,A|C|E,1,potential_complex_homomer
3ixt_H:L|P,AG,P,5EA4,F|F|F,1,potenial_homomer
3ixt_H:L|P,AG,P,5KWW,F|F|F,1,potenial_homomer
3ixt_H:L|P,AG,P,6Q0S,F|F|F,1,potenial_homomer
3ixt_H:L|P,AG,P,5C69,A|A|A|A|A|A,1,potenial_homomer
3ixt_H:L|P,AG,P,5C6B,F|F|F|F|F|F,1,potenial_homomer
5jxe_G:F|A,AB,G:F,5DK3,B:A|G:F,1,potenial_homomer
3eo1_B:A|C,AG,C,1TGJ,A|A,1,potenial_homomer
3eo1_B:A|C,AG,C,1TGK,A|A,1,potenial_homomer
2fjh_H:L|V,AG,V,1MKK,A|B,1,potenial_homomer
2fjh_H:L|V,AG,V,4KZN,A|A,1,potenial_homomer
2fjh_H:L|V,AG,V,3QTK,A|D,1,potenial_homomer
2fjh_H:L|V,AG,V,3QTK,B|C,2,potenial_homomer
2fjh_H:L|V,AG,V,3QTK,E|F,3,potenial_homomer
2htl_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
2htl_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
2htl_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
2htl_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
4nhh_M:K|B,AG,B,5HSF,A|B,1,potenial_homomer
2w9e_H:L|A,AG,A,3HEQ,A|B,1,potenial_homomer
2w9e_H:L|A,AG,A,3HER,A|B,1,potenial_homomer
4y5x_A:B|C,AG,C,1ERN,A|B,1,potenial_homomer
6eyo_H:L|A,AG,A,2WQR,A|B,1,potenial_homomer
6eyo_H:L|A,AG,A,5MOK,A|B|C|D,1,potenial_homomer
6eyo_H:L|A,AG,A,5MOL,A|B,1,potenial_homomer
5n0a_I:M|B,AG,B,1OKE,A|B,1,potenial_homomer
5n0a_I:M|B,AG,B,1OAN,A|B,1,potenial_homomer
5n0a_I:M|B,AG,B,1TG8,A|A,1,potenial_homomer
5n0a_I:M|B,AG,B,1OK8,A|A|A,1,potenial_homomer
6iw2_N:O|M,AG,M,6IW4,A|B,1,potenial_homomer
6iw2_N:O|M,AG,M,6IW1,A|B|C,1,potenial_homomer
6feq_F:E|A,AG,A,6HBU,A|B,1,potenial_homomer
6feq_F:E|A,AG,A,6HIJ,A|B,1,potenial_homomer
6feq_F:E|A,AG,A,6HZM,A|B,1,potenial_homomer
6u02_D:C|B,AG,B,4MWR,A|A|A|A,1,potenial_homomer
6u02_D:C|B,AG,B,5L18,A|A|A|A,1,potenial_homomer
6u02_D:C|B,AG,B,4MWX,A|A|A|A,1,potenial_homomer
6u02_D:C|B,AG,B,4MWU,A|A|A|A,1,potenial_homomer
6u02_D:C|B,AG,B,6PZD,A|A|A|A,1,potenial_homomer
1nmc_H:L|N,AG,N,6D3B,A|A|A|A,1,potenial_homomer
1nmc_H:L|N,AG,N,1F8D,A|A|A|A,1,potenial_homomer
1nmc_H:L|N,AG,N,6HFC,A|A|A|A,1,potenial_homomer
1nmc_H:L|N,AG,N,6HG0,A|A|A|A,1,potenial_homomer
1nmc_H:L|N,AG,N,6HCX,A|A|A|A,1,potenial_homomer
2vxs_H:L|B,AG,B,4HR9,A|B,1,potenial_homomer
4hg4_J:K|A,AG,A,3QQE,A|A|A,1,potential_complex_homomer
4hg4_J:K|A,AG,A,2WR7,A|B|C,1,potenial_homomer
4hg4_J:K|A,AG,A,3QQB,A|A|A,1,potential_complex_homomer
5kel_C:D|A,AG,A,6G95,A|A|A,1,potential_complex_homomer
5kel_C:D|A,AG,A,6G9I,A|A|A,1,potential_complex_homomer
5wux_A:B|F,AG,F,5UUI,A|A|A,1,potenial_homomer
5wux_A:B|F,AG,F,2AZ5,A|B|C|D,1,potenial_homomer
5wux_A:B|F,AG,F,4TSV,A|A|A,1,potenial_homomer
2j6e_I:M|B,AG,B,5HSF,A|B,1,potenial_homomer
2j6e_I:M|B,AG,B,5HYF,A|A,1,potenial_homomer
2j6e_I:M|B,AG,B,5JII,A|B,1,potenial_homomer
1k4c_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
1k4c_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
1k4c_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
6mb3_B:M|E,AG,E,3VDL,A|B|C,4,potenial_homomer
6mb3_B:M|E,AG,E,3VDJ,A|A|A,2,potenial_homomer
6mb3_B:M|E,AG,E,3VDK,A|A|A,2,potenial_homomer
4hlz_I:J|D:C,AG,D:C,3QQE,B:A|B:A|B:A,1,potenial_homomer
4hlz_I:J|D:C,AG,D:C,2WR7,A:A|B:B|C:C,1,potential_complex_homomer
4hlz_I:J|D:C,AG,D:C,3QQB,B:A|B:A|B:A,1,potenial_homomer
2vxq_H:L|A,AG,A,1WHO,A|A,1,potenial_homomer
6fy2_X:Y|Z,AG,Z,4Q0C,A|B,1,potenial_homomer
6fy2_X:Y|Z,AG,Z,4Q0C,C|D,2,potenial_homomer
4uuj_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
4uuj_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
4uuj_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
5ec1_A:B|C,AG,C,1JQ2,A|B|C|D,1,potenial_homomer
6ieb_H:L|A,AG,A,6F9C,A|C|E|G|I|K,1,potential_complex_homomer
6adb_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
6adb_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
6adb_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
6adb_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
5n09_H:L|A,AG,A,1OKE,A|B,1,potenial_homomer
5n09_H:L|A,AG,A,1OAN,A|B,1,potenial_homomer
5n09_H:L|A,AG,A,1TG8,A|A,1,potenial_homomer
5n09_H:L|A,AG,A,1OK8,A|A|A,1,potenial_homomer
5xj4_H:L|A,AG,A,5N2F,A|B,1,potenial_homomer
5xj4_H:L|A,AG,A,6NP9,A|A,1,potenial_homomer
5xj4_H:L|A,AG,A,4Z18,A|B,1,potenial_homomer
6mb3_C:N|E,AG,E,3VDL,A|B|C,4,potenial_homomer
6mb3_C:N|E,AG,E,3VDJ,A|A|A,2,potenial_homomer
6mb3_C:N|E,AG,E,3VDK,A|A|A,2,potenial_homomer
4pp1_D:C|B,AG,B,2AS8,A|B,1,potenial_homomer
3whe_U:V|E,AG,E,6BKO,B|B|B,2,potenial_homomer
3whe_U:V|E,AG,E,6BKO,B|B|B,3,potential_complex_homomer
3whe_U:V|E,AG,E,6GOL,A|A|A,1,potenial_homomer
3whe_U:V|E,AG,E,6BKS,B|B|B,2,potenial_homomer
3whe_U:V|E,AG,E,6BKS,B|B|B,3,potential_complex_homomer
3whe_U:V|E,AG,E,6BKN,B|B|B,2,potenial_homomer
3whe_U:V|E,AG,E,6BKN,B|B|B,3,potential_complex_homomer
3whe_U:V|E,AG,E,6BKT,B|B|B,2,potenial_homomer
3whe_U:V|E,AG,E,6BKT,B|B|B,3,potential_complex_homomer
5ob5_H:L|A,AG,A,1QNK,A|B,1,potenial_homomer
2fec_I:L|B,AG,B,4FTP,A|A,1,potenial_homomer
2fec_I:L|B,AG,B,1KPK,A|B,1,potenial_homomer
2fec_I:L|B,AG,B,1KPK,C|D,2,potenial_homomer
2fec_I:L|B,AG,B,1KPK,E|F,3,potenial_homomer
5xs7_H:L|A,AG,A,5XS5,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potential_complex_homomer
5xs7_H:L|A,AG,A,5XS4,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potential_complex_homomer
5w9k_B:C|A,AG,A,4NCU,A|A|A,1,potenial_homomer
5w9k_B:C|A,AG,A,4NCW,A|B|C,1,potenial_homomer
5xcv_A:B|C,AB,A:B,4NR2,A:A|B:B,1,potential_complex_homomer
5xcv_A:B|C,AB,A:B,4NR2,C:C|D:D,2,potential_complex_homomer
5xcv_A:B|C,AB,A:B,4NR2,E:E|F:F,3,potential_complex_homomer
5xcv_A:B|C,AB,A:B,4NR2,G:G|H:H,4,potential_complex_homomer
5kem_I:J|F,AG,F,6G95,A|A|A,1,potential_complex_homomer
5kem_I:J|F,AG,F,6G9I,A|A|A,1,potential_complex_homomer
6bfs_H:L|C,AG,C,1CSG,A|B,1,potenial_homomer
5bk2_H:L|A,AG,A,6LES,A|B,1,potenial_homomer
5bk2_H:L|A,AG,A,6LES,X|Y,2,potenial_homomer
5tzu_H:L|C,AG,C,2VSC,A|B,1,potenial_homomer
5tzu_H:L|C,AG,C,2VSC,C|D,2,potenial_homomer
5w9i_C:D|A,AG,A,4NCU,A|A|A,1,potenial_homomer
5w9i_C:D|A,AG,A,4NCW,A|B|C,1,potenial_homomer
4k8r_D:C|B,AG,B,6U2P,A|B,1,potenial_homomer
4k8r_D:C|B,AG,B,2P4E,P|A,3,potenial_homomer
1tzi_B:A|V,AG,V,1MKK,A|B,1,potenial_homomer
1tzi_B:A|V,AG,V,4KZN,A|A,1,potenial_homomer
1tzi_B:A|V,AG,V,3QTK,A|D,1,potenial_homomer
1tzi_B:A|V,AG,V,3QTK,B|C,2,potenial_homomer
1tzi_B:A|V,AG,V,3QTK,E|F,3,potenial_homomer
5w9m_H:I|G,AG,G,4NCU,A|A|A,1,potenial_homomer
5w9m_H:I|G,AG,G,4NCW,A|B|C,1,potenial_homomer
4lcu_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
4lcu_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
4lcu_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
2vxs_I:M|A,AG,A,4HR9,A|B,1,potenial_homomer
6dca_I:M|Q,AG,Q,6NWP,A|B|C|D|E|F,1,potenial_homomer
4r2g_N:M|A,AG,A,3DNN,A|C|D|F|G|I,1,potential_complex_homomer
6tys_C:D|B,AG,B,2YNZ,A|B|C,1,potenial_homomer
6tys_C:D|B,AG,B,2YNY,A|B|C,1,potenial_homomer
6fy2_H:L|P,AG,P,4Q0C,A|B,1,potenial_homomer
6fy2_H:L|P,AG,P,4Q0C,C|D,2,potenial_homomer
6by2_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
6by2_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
6by2_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
5czv_H:L|A,AG,A,4ZLP,A|B,1,potenial_homomer
4kk6_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
4kk6_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
4kk6_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
4kk6_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
2qr0_T:S|U,AG,U,1MKK,A|B,1,potenial_homomer
2qr0_T:S|U,AG,U,4KZN,A|A,1,potenial_homomer
2qr0_T:S|U,AG,U,3QTK,A|D,1,potenial_homomer
2qr0_T:S|U,AG,U,3QTK,B|C,2,potenial_homomer
2qr0_T:S|U,AG,U,3QTK,E|F,3,potenial_homomer
3w11_C:D|E,AG,E,2HR7,A|B,1,potenial_homomer
3w11_C:D|E,AG,E,4XST,E,1,additional_chains
3w11_C:D|E,AG,E,4XST,E|E|E|E|E|E,2,potential_complex_homomer
3w11_C:D|E,AG,E,6HN4,E|F,1,potenial_homomer
4nm8_J:N|F:E,AG,F:E,6BKQ,B:A|D:C|F:E,3,potenial_homomer
4nm8_J:N|F:E,AG,F:E,6BKM,B:A|D:C|F:E,3,potenial_homomer
1z3g_H:L|A,AG,A,1Z1Y,A|B,1,potenial_homomer
4gxu_O:P|C,AG,C,4JUG,A|C|E,1,potential_complex_homomer
4gxu_O:P|C,AG,C,4JUG,G|I|K,2,potential_complex_homomer
4g6f_B:D|F,AG,F,6E8W,A|B|C,1,potenial_homomer
5o1r_I:M|B,AG,B,6CUJ,A|B,1,potenial_homomer
4lbe_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
4lbe_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
4lbe_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
4pp1_F:E|A,AG,A,2AS8,A|B,1,potenial_homomer
5bjz_C:L|A,AG,A,6LES,A|B,1,potenial_homomer
5bjz_C:L|A,AG,A,6LES,X|Y,2,potenial_homomer
4xmp_H:L|G,AG,G,3DNN,A|C|D|F|G|I,1,potential_complex_homomer
5cjo_H:L|A,AG,A,4PFC,A|B,1,potenial_homomer
5cjo_H:L|A,AG,A,4PF9,A|B,1,potenial_homomer
5cjo_H:L|A,AG,A,4PF7,A|B,1,potenial_homomer
6nip_A:B|E,AG,E,5JHM,A|B,1,potenial_homomer
6e5p_34E,AB,3:4,6N35,H:L|M:K,1,potenial_homomer
6e5p_34E,AB,3:4,4RBP,H:L|M:K,1,potenial_homomer
5a1z_G:H|A,AG,A,1OKE,A|B,1,potenial_homomer
5a1z_G:H|A,AG,A,1OAN,A|B,1,potenial_homomer
5a1z_G:H|A,AG,A,1TG8,A|A,1,potenial_homomer
5a1z_G:H|A,AG,A,1OK8,A|A|A,1,potenial_homomer
4plk_I:G|F,AG,F,3IYO,A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D|A|B|D,1,potenial_homomer
4plk_I:G|F,AG,F,6LAT,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
4plk_I:G|F,AG,F,3GGQ,A|A,1,potenial_homomer
4plk_I:G|F,AG,F,2ZZQ,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
4plk_I:G|F,AG,F,6LB0,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
3ab0_E:F|D,AG,D,3TYJ,A|A|A,1,potenial_homomer
3ab0_E:F|D,AG,D,2R6Q,A|A|A,1,potenial_homomer
3ab0_E:F|D,AG,D,2Z5W,A|A|A,1,potenial_homomer
3ab0_E:F|D,AG,D,1WCK,A|A|A,1,potenial_homomer
6pzw_K:I|D,AG,D,4MWR,A|A|A|A,1,potenial_homomer
6pzw_K:I|D,AG,D,5L18,A|A|A|A,1,potenial_homomer
6pzw_K:I|D,AG,D,4MWX,A|A|A|A,1,potenial_homomer
6pzw_K:I|D,AG,D,4MWU,A|A|A|A,1,potenial_homomer
6pzw_K:I|D,AG,D,6PZD,A|A|A|A,1,potenial_homomer
2jel_H:L|P,AG,P,3CCD,A|B,1,potenial_homomer
2qr0_B:A|D,AG,D,1MKK,A|B,1,potenial_homomer
2qr0_B:A|D,AG,D,4KZN,A|A,1,potenial_homomer
2qr0_B:A|D,AG,D,3QTK,A|D,1,potenial_homomer
2qr0_B:A|D,AG,D,3QTK,B|C,2,potenial_homomer
2qr0_B:A|D,AG,D,3QTK,E|F,3,potenial_homomer
3det_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
3det_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
3det_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
3det_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
2r0l_H:L|A,AG,A,1EPT,A,1,additional_chains
2qr0_F:E|C,AG,C,1MKK,A|B,1,potenial_homomer
2qr0_F:E|C,AG,C,4KZN,A|A,1,potenial_homomer
2qr0_F:E|C,AG,C,3QTK,A|D,1,potenial_homomer
2qr0_F:E|C,AG,C,3QTK,B|C,2,potenial_homomer
2qr0_F:E|C,AG,C,3QTK,E|F,3,potenial_homomer
6d0u_E:F|A,AG,A,6BKQ,A|C|E,1,potenial_homomer
6d0u_E:F|A,AG,A,6BKQ,A|C|E,3,potential_complex_homomer
6d0u_E:F|A,AG,A,6BKM,A|C|E,1,potenial_homomer
6d0u_E:F|A,AG,A,6BKM,A|C|E,3,potential_complex_homomer
2hlf_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
2hlf_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
2hlf_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
2hlf_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
