comp_name,type,chain_ids,candidate_pdb_id,candidate_chain_ids,assembly_id
7kbi_C-A+B,AG,A+B,3RTI,A+B,1
4jm2_D+C-E,AB,D+C,1RZ8,B+A,1
4jm2_D+C-E,AB,D+C,1RZ8,D+C,2
2bdn_H+L-A,AG,A,1DOL,A,1
5vnw_D-A,AB,D,5VNV,A,1
5vnw_D-A,AG,A,6HSC,A,1
5vnw_D-A,AG,A,6HSC,B,2
5vnw_D-A,AG,A,7JWN,A,1
5vnw_D-A,AG,A,6YG9,A,1
5ies_H+L-C,AB,H+L,5IFA,H+L,1
5ies_H+L-C,AG,C,5IDL,A,1
4lu5_H+L-B,AG,B,3K7B,A,1
4lu5_H+L-B,AG,B,3K7B,B,2
5w9o_E+F-D,AB,E+F,5VZR,H+L,1
5w9o_E+F-D,AB,E+F,5VZR,A+B,2
4lsp_H+L-G,AG,G,3TGT,A,1
7lvw_H-E,AB,H,7LVU,A,1
7lvw_H-E,AB,H,7LVU,B,2
7lvw_H-E,AB,H,7LVU,C,3
7lvw_H-E,AB,H,7LVU,D,4
6rvc_E-B,AG,B,6DMO,A,1
6rvc_E-B,AG,B,6OEU,A,1
6rvc_E-B,AG,B,6DMB,A,1
6jb8_A-B,AB,A,6JB9,A,1
6jb8_A-B,AG,B,7BYP,A,1
6jb8_A-B,AG,B,7CDO,A,1
6jb8_A-B,AG,B,7CDM,A,1
6h3t_H+L-A,AG,A,6H3S,B,1
6h3t_H+L-A,AG,A,6H3S,A,2
5f9o_H+L-G,AG,G,3TGT,A,1
4utb_H+L-A,AG,A,4UTC,A,1
4utb_H+L-A,AG,A,4UTC,B,2
6lgw_A+B-E,AB,A+B,4M43,H+L,1
5sv3_C-D,AB,C,5SV4,A,1
5sv3_C-D,AB,C,5SV4,B,2
2p49_B-A,AG,A,8RAT,A,1
2p49_B-A,AG,A,6ETL,A,1
2p49_B-A,AG,A,6ETM,A,1
2p49_B-A,AG,A,7RSA,A,1
2p49_B-A,AG,A,6ETK,A,1
6ccb_H+L-G,AB,H+L,4FQ2,L+L,1
4nzr_H+L-M,AB,H+L,4JM4,H+L,1
7kdd_H+I-C,AB,H+I,4OSU,H+L,1
1iqd_B+A-C,AG,C,1D7P,M,1
1fdl_H+L-Y,AG,Y,7BYP,A,1
1fdl_H+L-Y,AG,Y,7CDO,A,1
1fdl_H+L-Y,AG,Y,7CDM,A,1
5d96_J+I-D,AG,D,5D8I,A,1
5d96_J+I-D,AG,D,5D8I,B,2
5uqy_L+K-I+N,AB,L+K,5JRP,H+L,1
6qgx_B-A,AG,A,6FSU,A,1
6qgx_B-A,AG,A,6FSU,B,2
7aqg_B-A,AG,A,3Q02,A,1
7aqg_B-A,AG,A,3Q02,B,2
7aqg_B-A,AG,A,3Q03,A,1
7aqg_B-A,AG,A,3Q03,B,2
4om0_H+L-G,AG,G,3TGT,A,1
5otj_H+L-C,AG,C,2LVK,A,1
5otj_H+L-C,AG,C,2LVJ,A,1
5otj_H+L-C,AG,C,2LVI,A,1
7dm1_D+C-A,AG,A,1PC3,A,1
7dm1_D+C-A,AG,A,1PC3,B,2
2p42_B-A,AG,A,8RAT,A,1
2p42_B-A,AG,A,6ETL,A,1
2p42_B-A,AG,A,6ETM,A,1
2p42_B-A,AG,A,7RSA,A,1
2p42_B-A,AG,A,6ETK,A,1
6vrh_B+C-A,AB,B+C,5I66,A+A,1
4g6m_H+L-A,AB,H+L,4G6K,H+L,1
4g6m_H+L-A,AG,A,5R7W,A,1
4g6m_H+L-A,AG,A,5R8F,A,1
4g6m_H+L-A,AG,A,5R8P,A,1
4g6m_H+L-A,AG,A,6Y8M,A,1
4g6m_H+L-A,AG,A,6Y8I,A,1
6wgl_A+B-C,AB,A+B,6WGK,A+B,1
6wgl_A+B-C,AB,A+B,6WGK,C+D,2
6wgl_A+B-C,AB,A+B,6WGK,E+F,3
6wgl_A+B-C,AB,A+B,6WGK,G+H,4
6wgl_A+B-C,AB,A+B,6WG8,A+B,1
4i1n_B-A,AG,A,7LVC,A,1
4i1n_B-A,AG,A,4PSS,A,1
4i1n_B-A,AG,A,4PSY,A,1
4i1n_B-A,AG,A,7D6G,A,1
4i1n_B-A,AG,A,4PTH,A,1
5c7x_M+N-B,AB,M+N,5D7S,H+L,1
5c7x_M+N-B,AG,B,2GMF,A,1
5c7x_M+N-B,AG,B,2GMF,B,2
4rgo_H+L-S,AG,S,3SEB,A,1
4rgo_H+L-S,AG,S,1SE3,A,1
4rgo_H+L-S,AG,S,1SE4,A,1
5do2_C+D-B,AB,C+D,2A6J,L+L,2
5do2_C+D-B,AB,C+D,2A6J,A+A,3
5do2_C+D-B,AB,C+D,5VGA,A+A,1
1bvk_E+D-F,AB,E+D,1BVL,A+B,1
1bvk_E+D-F,AB,E+D,1BVL,C+D,2
1bvk_E+D-F,AG,F,7BYP,A,1
1bvk_E+D-F,AG,F,7CDO,A,1
1bvk_E+D-F,AG,F,7CDM,A,1
6woq_G+H-F,AB,G+H,6WOR,H+L,1
5w9h_E+F-D,AB,E+F,5VZR,H+L,1
5w9h_E+F-D,AB,E+F,5VZR,A+B,2
6al5_H+L-A,AB,H+L,6AL4,B+A,1
6al5_H+L-A,AB,H+L,6AL4,D+C,2
6al5_H+L-A,AB,H+L,6AL4,F+E,3
7bu8_H+L-A,AG,A,5OMZ,A,1
5f96_H+L-G,AG,G,3TGT,A,1
6wj1_G+I-B+A,AB,G+I,6WJ0,H+L,1
6hjq_K+L-F+E,AG,F+E,6HKG,A+A,1
7k8t_H+L-C,AB,H+L,7K8O,H+L,1
6w2b_B+C-A,AB,B+C,5I66,A+B,1
3qa3_K+J-L,AG,L,4XW2,A,1
4u6h_C+D-J,AG,J,1YPY,A,1
4u6h_C+D-J,AG,J,1YPY,B,2
1qfw_H+L-A,AG,A,1HD4,A,1
1qfw_H+L-A,AG,A,1E9J,A,1
1qfw_H+L-A,AG,A,1DZ7,A,1
2nxy_D+C-A,AB,D+C,1RZ8,B+A,1
2nxy_D+C-A,AB,D+C,1RZ8,D+C,2
5a8h_J+I-G,AB,J+I,1RZ8,B+A,1
5a8h_J+I-G,AB,J+I,1RZ8,D+C,2
6ir2_B-A,AG,A,5FHV,A,1
6ir2_B-A,AG,A,6YLM,A,1
6ir2_B-A,AG,A,2H5Q,A,1
6pxh_H+L-B,AB,H+L,6PXG,A+B,1
6pxh_H+L-B,AB,H+L,6PXG,C+D,2
6pxh_H+L-B,AB,H+L,6PXG,E+F,3
5d72_H+L-A,AG,A,2GMF,A,1
5d72_H+L-A,AG,A,2GMF,B,2
6c5v_H+L-A+C+B,AB,H+L,6BLA,H+L,1
1j1p_H+L-Y,AG,Y,7BYP,A,1
1j1p_H+L-Y,AG,Y,7CDO,A,1
1j1p_H+L-Y,AG,Y,7CDM,A,1
5w5z_H+L-A,AG,A,5W60,A,1
5w5z_H+L-A,AG,A,5W61,A,1
6gkd_C-A,AG,A,5TFI,A,1
6gkd_C-A,AG,A,5TFF,A,1
6gkd_C-A,AG,A,5TF7,A,1
6gkd_C-A,AG,A,5TFG,A,1
6gkd_C-A,AG,A,5TFB,A,1
6k7o_B+C-P,AG,P,3P2T,A,1
4rrp_K+E-Q,AG,Q,2IDC,A,1
4rrp_K+E-Q,AG,Q,1WG3,A,1
2dqh_H+L-Y,AG,Y,7BYP,A,1
2dqh_H+L-Y,AG,Y,7CDO,A,1
2dqh_H+L-Y,AG,Y,7CDM,A,1
7k8t_M+N-B,AB,M+N,7K8O,H+L,1
7kkl_F-D,AB,F,7KKJ,A,1
7kkl_F-D,AB,F,7KKJ,C,2
6fxn_M+N-J,AB,M+N,5Y9K,H+L,1
4lqf_H+L-A,AG,A,3K7B,A,1
4lqf_H+L-A,AG,A,3K7B,B,2
6pe8_A+B-U,AB,A+B,6PE7,H+L,1
5xbm_E+D-F,AG,F,4F7B,A,1
5xbm_E+D-F,AG,F,4F7B,F,4
5xbm_E+D-F,AG,F,4Q4F,A,1
5xbm_E+D-F,AG,F,4TW2,A,1
5xbm_E+D-F,AG,F,4TW2,B,2
6z20_D-C,AB,D,6Z1Z,A,1
6z20_D-C,AB,D,6Z1Z,B,2
6b0s_H+L-C,AB,H+L,6B0W,H+L,1
6b0s_H+L-C,AG,C,3VDL,A,1
6b0s_H+L-C,AG,C,3VDL,B,2
6b0s_H+L-C,AG,C,3VDL,C,3
6b0s_H+L-C,AG,C,3VDJ,A,1
6b0s_H+L-C,AG,C,3VDK,A,1
3bsz_N+M-E,AG,E,5NU8,A,1
3bsz_N+M-E,AG,E,5NU7,A,1
3bsz_N+M-E,AG,E,5NU2,A,1
3bsz_N+M-E,AG,E,5NUA,A,1
3bsz_N+M-E,AG,E,5NU6,A,1
6iea_H+L-A,AG,A,5Y0W,A,1
6iea_H+L-A,AG,A,5Y0Y,A,1
1v7m_I+M-X,AB,I+M,2ZKH,H+L,1
7kc9_F-E+D,AG,E+D,3RTI,B+A,1
3csy_C+D-N+M,AB,C+D,3INU,H+L,1
3csy_C+D-N+M,AB,C+D,3INU,M+N,2
1jtp_A-L,AG,L,1TEW,A,1
1jtp_A-L,AG,L,135L,A,1
1jtp_A-L,AG,L,1LZY,A,1
1jtp_A-L,AG,L,1JSE,A,1
1jtp_A-L,AG,L,1LJN,A,1
5jsa_A+B-C,AB,A+B,6B3D,H+L,1
3pnw_E+D-F,AG,F,3S6W,A,1
3pnw_E+D-F,AG,F,5YJ8,A,1
3pnw_E+D-F,AG,F,3PMT,A,1
1i9r_H+L-A,AB,H+L,6W4W,H+L,1
6mlk_H+L-A,AG,A,5D3Z,A,1
6mlk_H+L-A,AG,A,5D3K,A,1
5h37_G+H-A,AG,A,5OMZ,A,1
5hvf_B-A,AG,A,7NEE,A,1
6dzz_B+C-A,AB,B+C,6D9G,A+B,1
6dzz_B+C-A,AB,B+C,6D9G,C+D,2
2vir_B+A-C,AB,B+A,1GIG,H+L,1
5w9k_E+F-D,AB,E+F,5VZR,H+L,1
5w9k_E+F-D,AB,E+F,5VZR,A+B,2
6knm_A-B,AB,A,1FHH,A,1
6knm_A-B,AB,A,1FHM,A,1
6knm_A-B,AB,A,1R0G,A,1
6knm_A-B,AG,B,1FHH,A,1
6knm_A-B,AG,B,1FHM,A,1
6knm_A-B,AG,B,1R0G,A,1
6opa_K+J-G,AB,K+J,6B3D,H+L,1
2i60_R+Q-P,AB,R+Q,1RZ8,B+A,1
2i60_R+Q-P,AB,R+Q,1RZ8,D+C,2
4yzf_I+J-C,AB,I+J,5A16,G+H,1
4yzf_I+J-C,AB,I+J,5A16,C+D,2
4yzf_I+J-C,AB,I+J,5A16,E+F,3
4yzf_I+J-C,AB,I+J,5A16,A+B,4
6ln2_C+B-A,AG,A,1FHH,A,1
6ln2_C+B-A,AG,A,1FHM,A,1
6ln2_C+B-A,AG,A,1R0G,A,1
6k7o_D+E-Q,AG,Q,3P2T,A,1
6okp_O+P-E,AB,O+P,6OKQ,A+B,1
6okp_O+P-E,AB,O+P,6OKQ,D+C,2
6okp_O+P-E,AB,O+P,6OKQ,F+E,3
2p45_B-A,AG,A,8RAT,A,1
2p45_B-A,AG,A,6ETL,A,1
2p45_B-A,AG,A,6ETM,A,1
2p45_B-A,AG,A,7RSA,A,1
2p45_B-A,AG,A,6ETK,A,1
5if0_H+L-G,AB,H+L,5IFA,H+L,1
5if0_H+L-G,AG,G,5IDL,A,1
4ogy_M+N-B,AB,M+N,4PUB,H+L,1
4ogy_M+N-B,AG,B,6O1S,E,1
4ogy_M+N-B,AG,B,2ANY,A,1
4ogy_M+N-B,AG,B,5TJX,A,1
1rvf_H+L-1+3,AB,H+L,1FOR,H+L,1
5xbm_B+A-C,AG,C,4F7B,A,1
5xbm_B+A-C,AG,C,4F7B,F,4
5xbm_B+A-C,AG,C,4Q4F,A,1
5xbm_B+A-C,AG,C,4TW2,A,1
5xbm_B+A-C,AG,C,4TW2,B,2
6qd7_U+P-B+A,AB,U+P,6QCU,H+L,1
6s3d_H+L-P,AG,P,6XWI,A,1
7k65_B-A,AG,A,6MG8,A,1
4kro_D+C-A,AB,D+C,5I76,B+A,1
4kro_D+C-A,AB,D+C,5I76,D+C,2
4kro_D+C-A,AB,D+C,1YY8,B+A,1
4kro_D+C-A,AB,D+C,1YY8,D+C,2
4jre_B+C-A,AG,A,4U4T,A,1
4jre_B+C-A,AG,A,4U4W,A,1
4jre_B+C-A,AG,A,4U4W,B,2
4jre_B+C-A,AG,A,4U4V,A,1
5xjm_H+L-A,AG,A,5YM7,A,1
5xjm_H+L-A,AG,A,1M6T,A,1
5jmo_D-B,AB,D,5JMR,A,1
5jmo_D-B,AB,D,5JMR,B,2
5jmo_D-B,AG,B,7O1U,A,1
5jmo_D-B,AG,B,7O22,A,1
5jmo_D-B,AG,B,7O1W,A,1
5jmo_D-B,AG,B,7O1Y,A,1
5jmo_D-B,AG,B,7O20,A,1
2vyr_J-A,AG,A,3LBJ,E,1
2vyr_J-A,AG,A,6Q9W,A,1
2vyr_J-A,AG,A,6Q9W,B,2
2vyr_J-A,AG,A,6Q9Y,A,1
2vyr_J-A,AG,A,6Q9Y,B,2
2vyr_J-A,AG,A,7EL4,A,1
5ugy_J+N-E,AB,J+N,4WUK,L+L,1
5imo_B-A,AB,B,2PND,A,1
5imo_B-A,AG,A,2PND,A,1
6uyf_H+L-E,AB,H+L,6WOS,H+L,1
4fp8_H+L-A,AB,H+L,4FNL,L+L,1
4fp8_H+L-A,AB,H+L,4FNL,M+M,2
5o2u_B-A,AG,A,4IPY,A,2
5o2u_B-A,AG,A,4IPY,B,3
5o2u_B-A,AG,A,4IPY,C,4
5o2u_B-A,AG,A,4IPY,D,5
7lo6_H+G-E,AB,H+G,1RZ8,B+A,1
7lo6_H+G-E,AB,H+G,1RZ8,D+C,2
6pzz_H+L-A,AB,H+L,6PZG,H+H,1
6uht_D-B,AG,B,1G9A,A,1
6uht_D-B,AG,B,1S0D,A,1
6uht_D-B,AG,B,1G9D,A,1
6uht_D-B,AG,B,1S0E,A,1
6uht_D-B,AG,B,1EPW,A,1
5cjo_H+L-A,AG,A,4GS8,A,1
5cjo_H+L-A,AG,A,4GS8,B,2
5cjo_H+L-A,AG,A,4GSC,A,1
5cjo_H+L-A,AG,A,4GSC,B,2
5cjo_H+L-A,AG,A,4NXO,A,1
5cjo_H+L-A,AG,A,4NXO,B,2
6ztr_A+B-J,AB,A+B,6ZTF,A+B,1
6ztr_A+B-J,AB,A+B,6ZTF,H+L,2
6ztr_A+B-J,AG,J,6ZTB,I,1
7cbp_R+S-N,AG,N,5OMZ,A,1
1ri8_A-B,AG,B,7BYP,A,1
1ri8_A-B,AG,B,7CDO,A,1
1ri8_A-B,AG,B,7CDM,A,1
6hx4_I+M-A,AB,I+M,6GXX,H+L,1
6hx4_I+M-A,AG,A,3NE4,A,1
6hx4_I+M-A,AG,A,2QUG,A,1
6hx4_I+M-A,AG,A,1QLP,A,1
6hx4_I+M-A,AG,A,3CWM,A,1
6hx4_I+M-A,AG,A,3CWL,A,1
6c6y_A+B-S,AB,A+B,6C6X,A+B,1
6c6y_A+B-S,AB,A+B,6C6X,C+D,2
6c6y_A+B-S,AB,A+B,6C6X,E+F,3
6c6y_A+B-S,AG,S,4ZPW,R,1
6c6y_A+B-S,AG,S,4ZPW,S,2
5wb9_H+L-G,AG,G,4DKO,A,1
5wb9_H+L-G,AG,G,4DKO,C,2
5wb9_H+L-G,AG,G,4RZ8,A,1
5wb9_H+L-G,AG,G,4RZ8,B,2
5wb9_H+L-G,AG,G,4RZ8,C,3
5wb9_H+L-G,AG,G,4RZ8,D,4
5wb9_H+L-G,AG,G,4DVV,A,1
5wb9_H+L-G,AG,G,4DVV,B,2
5wb9_H+L-G,AG,G,4DKP,A,1
5wb9_H+L-G,AG,G,4DKP,C,2
5wb9_H+L-G,AG,G,4DKQ,A,1
5mzv_D-A,AG,A,1F42,A,1
6vlr_C+L-A,AB,C+L,4JY5,H+L,1
6j11_H+L-A,AG,A,5X4R,A,1
6j11_H+L-A,AG,A,5VYH,A,1
3qa3_H+F-I,AG,I,4XW2,A,1
4ybl_H+L-G,AB,H+L,3TNM,H+L,1
4ybl_H+L-G,AB,H+L,3TNM,A+B,2
6nb4_H+L-A,AB,H+L,6NB5,H+L,1
6nb4_H+L-A,AB,H+L,6NB5,I+M,2
6iek_E+F-D,AG,D,5Y0W,A,1
6iek_E+F-D,AG,D,5Y0Y,A,1
5vjq_E+F-K,AG,K,5V8G,A,1
6war_N-M,AG,M,4ZPW,R,1
6war_N-M,AG,M,4ZPW,S,2
4ut9_I+M-B,AG,B,4UTC,A,1
4ut9_I+M-B,AG,B,4UTC,B,2
4tsc_H+L-A,AG,A,7BYP,A,1
4tsc_H+L-A,AG,A,7CDO,A,1
4tsc_H+L-A,AG,A,7CDM,A,1
7dr4_H+L-K,AG,K,1PY2,A,1
7dr4_H+L-K,AG,K,1PY2,B,2
7dr4_H+L-K,AG,K,1PY2,C,3
7dr4_H+L-K,AG,K,1PY2,D,4
7dr4_H+L-K,AG,K,1PY2,C,5
7dr4_H+L-K,AG,K,1PY2,B,6
7dr4_H+L-K,AG,K,1PW6,A,1
7dr4_H+L-K,AG,K,1PW6,B,2
7dr4_H+L-K,AG,K,1M49,A,1
7dr4_H+L-K,AG,K,1M49,B,2
7dr4_H+L-K,AG,K,1M47,A,1
7dr4_H+L-K,AG,K,1M48,A,1
7dr4_H+L-K,AG,K,1M48,B,2
6wtv_B+C-A,AG,A,5W53,A,1
6wtv_B+C-A,AG,A,5W53,B,2
3skj_H+L-E,AG,E,3FL7,A,2
7kji_A-B,AG,B,7KJ7,B,1
7kji_A-B,AG,B,7KJ7,A,2
6x06_K-A,AG,A,3H7N,A,1
6x06_K-A,AG,A,3H7N,B,2
6x06_K-A,AG,A,3H7N,C,3
6x06_K-A,AG,A,3H7N,D,4
6x06_K-A,AG,A,3HXR,A,1
5wob_W+X-H,AG,H,4GS8,A,1
5wob_W+X-H,AG,H,4GS8,B,2
5wob_W+X-H,AG,H,4GSC,A,1
5wob_W+X-H,AG,H,4GSC,B,2
5wob_W+X-H,AG,H,4NXO,A,1
5wob_W+X-H,AG,H,4NXO,B,2
4rgn_H+L-S,AG,S,3SEB,A,1
4rgn_H+L-S,AG,S,1SE3,A,1
4rgn_H+L-S,AG,S,1SE4,A,1
5fhx_H-A,AG,A,2B8U,A,1
3u4e_H+L-G,AB,H+L,3U36,A+B,2
3u4e_H+L-G,AB,H+L,3U36,C+D,3
3u4e_H+L-G,AB,H+L,3U36,E+F,4
1wej_H+L-F,AB,H+L,1QBL,H+L,1
1wej_H+L-F,AG,F,4RSZ,A,1
1wej_H+L-F,AG,F,4RSZ,B,2
1wej_H+L-F,AG,F,4RSZ,C,3
1wej_H+L-F,AG,F,4RSZ,D,4
1wej_H+L-F,AG,F,4RSZ,E,5
1wej_H+L-F,AG,F,4RSZ,F,6
5y11_A+B-C,AG,C,5Y10,C,1
5ovw_L-F,AG,F,1N2Z,A,1
5ovw_L-F,AG,F,1N2Z,B,2
3u2s_H+L-G,AB,H+L,3U36,A+B,2
3u2s_H+L-G,AB,H+L,3U36,C+D,3
3u2s_H+L-G,AB,H+L,3U36,E+F,4
7kej_G+J-A,AB,G+J,7KFG,B+B,1
6osh_H+L-K,AG,K,6OSN,A,1
4jb9_H+L-G,AG,G,3TGT,A,1
4yga_D-C,AG,C,3I7B,A,1
4yga_D-C,AG,C,3HX4,A,1
4yga_D-C,AG,C,4JBV,A,1
4yga_D-C,AG,C,3NYV,A,1
4yga_D-C,AG,C,3V51,A,1
5b71_B+A-E,AG,E,3CU7,A,1
5b71_B+A-E,AG,E,3CU7,B,2
2uzi_H+L-R,AG,R,3OIV,A,1
2uzi_H+L-R,AG,R,4EFM,A,1
2uzi_H+L-R,AG,R,1RVD,A,1
2uzi_H+L-R,AG,R,3OIW,A,1
6p65_H+L-A,AB,H+L,6PEH,H+L,1
6p65_H+L-A,AB,H+L,6PEH,A+B,2
5bk1_C+D-B,AG,B,5B3Y,A,1
5bk1_C+D-B,AG,B,6ZHO,A,1
5bk1_C+D-B,AG,B,6ZIS,A,1
5bk1_C+D-B,AG,B,5ZCA,A,1
5bk1_C+D-B,AG,B,7MQ7,A,1
5w9n_B+C-A,AB,B+C,5VZR,H+L,1
5w9n_B+C-A,AB,B+C,5VZR,A+B,2
6vo1_H+L-A,AB,H+L,6VOS,L+L,1
5w9h_B+C-A,AB,B+C,5VZR,H+L,1
5w9h_B+C-A,AB,B+C,5VZR,A+B,2
3i50_H+L-E,AG,E,2I69,A,1
3i50_H+L-E,AG,E,2HG0,A,1
6rpj_H-G,AG,G,1AH1,A,1
4eig_B-A,AG,A,7LVC,A,1
4eig_B-A,AG,A,4PSS,A,1
4eig_B-A,AG,A,4PSY,A,1
4eig_B-A,AG,A,7D6G,A,1
4eig_B-A,AG,A,4PTH,A,1
5j3d_A+B-F+E,AB,A+B,5ITB,H+L,1
6fxn_Q+R-K,AB,Q+R,5Y9K,H+L,1
6gjs_B-A,AG,A,5TFI,A,1
6gjs_B-A,AG,A,5TFF,A,1
6gjs_B-A,AG,A,5TF7,A,1
6gjs_B-A,AG,A,5TFG,A,1
6gjs_B-A,AG,A,5TFB,A,1
6her_B-A,AG,A,1AG2,A,1
6c9w_B-A,AG,A,4ZYR,A,1
6c9w_B-A,AG,A,4ZYR,B,2
5utz_B+C-A,AG,A,1PY2,A,1
5utz_B+C-A,AG,A,1PY2,B,2
5utz_B+C-A,AG,A,1PY2,C,3
5utz_B+C-A,AG,A,1PY2,D,4
5utz_B+C-A,AG,A,1PY2,C,5
5utz_B+C-A,AG,A,1PY2,B,6
5utz_B+C-A,AG,A,1PW6,A,1
5utz_B+C-A,AG,A,1PW6,B,2
5utz_B+C-A,AG,A,1M49,A,1
5utz_B+C-A,AG,A,1M49,B,2
5utz_B+C-A,AG,A,1M47,A,1
5utz_B+C-A,AG,A,1M48,A,1
5utz_B+C-A,AG,A,1M48,B,2
6k67_A-B,AB,A,3LRG,A,1
6k67_A-B,AB,A,3LRG,B,2
2r0k_H+L-A,AG,A,1YBW,A,1
2r0k_H+L-A,AG,A,1YBW,B,2
4hf5_H+L-A,AG,A,3QQI,A,1
4hf5_H+L-A,AG,A,3QQI,B,2
5d71_H+L-A,AG,A,2GMF,A,1
5d71_H+L-A,AG,A,2GMF,B,2
4zpt_A+B-R,AG,R,4ZPW,R,1
4zpt_A+B-R,AG,R,4ZPW,S,2
6ulc_H+L-A+E,AB,H+L,3MUG,A+A,1
6ulc_H+L-A+E,AB,H+L,3MUG,C+C,2
6ulc_H+L-A+E,AB,H+L,3MUG,G+G,3
6ulc_H+L-A+E,AB,H+L,3MUG,I+I,4
6ulc_H+L-A+E,AB,H+L,3MUG,K+K,5
6ulc_H+L-A+E,AB,H+L,3MUG,E+E,6
6ulc_H+L-A+E,AB,H+L,3MME,L+L,1
6ulc_H+L-A+E,AB,H+L,3MME,B+B,2
6ulc_H+L-A+E,AB,H+L,3MME,D+D,3
6ulc_H+L-A+E,AB,H+L,3LRS,B+B,2
6ulc_H+L-A+E,AB,H+L,3LRS,D+D,3
6ulc_H+L-A+E,AB,H+L,3LRS,F+F,4
6woz_B+C-A,AG,A,5W53,A,1
6woz_B+C-A,AG,A,5W53,B,2
6al0_H+L-A,AB,H+L,4YNY,A+B,1
6al0_H+L-A,AB,H+L,4YNY,C+D,2
6al0_H+L-A,AG,A,6AKQ,A,1
7cz0_H-D,AG,D,6WZN,A,1
7cz0_H-D,AG,D,4TZA,C,1
7cz0_H-D,AG,D,4TZA,A,2
7cz0_H-D,AG,D,4TZA,B,3
7cz0_H-D,AG,D,4TZA,D,4
5ezo_H+L-A,AB,H+L,5EZI,H+L,1
5ezo_H+L-A,AB,H+L,5EZL,A+B,1
5ezo_H+L-A,AB,H+L,5EZL,H+L,2
5th9_H+L-A,AG,A,5UE4,A,1
5th9_H+L-A,AG,A,5UE4,B,2
5th9_H+L-A,AG,A,5TH6,A,1
5th9_H+L-A,AG,A,5TH6,B,2
5th9_H+L-A,AG,A,5TH6,C,3
5th9_H+L-A,AG,A,5TH6,D,4
5th9_H+L-A,AG,A,5UE3,A,1
5th9_H+L-A,AG,A,5UE3,B,2
6obc_B-A,AG,A,4HUO,X,1
6obc_B-A,AG,A,6URX,A,1
6obc_B-A,AG,A,4HV7,X,1
6obc_B-A,AG,A,4MX5,X,1
6obc_B-A,AG,A,6URY,A,1
6obc_B-A,AG,A,6URY,B,2
6wzm_C+D-F,AG,F,5WDZ,A,1
6cnv_H+L-B,AB,H+L,4FQH,H+L,1
6cnv_H+L-B,AB,H+L,4FQH,A+B,2
3k2u_H+L-A,AG,A,1YBW,A,1
3k2u_H+L-A,AG,A,1YBW,B,2
3a67_H+L-Y,AG,Y,7BYP,A,1
3a67_H+L-Y,AG,Y,7CDO,A,1
3a67_H+L-Y,AG,Y,7CDM,A,1
2vit_B+A-C,AB,B+A,1GIG,H+L,1
6bpe_B+C-A,AG,A,5W53,A,1
6bpe_B+C-A,AG,A,5W53,B,2
2p4a_B-A,AG,A,8RAT,A,1
2p4a_B-A,AG,A,6ETL,A,1
2p4a_B-A,AG,A,6ETM,A,1
2p4a_B-A,AG,A,7RSA,A,1
2p4a_B-A,AG,A,6ETK,A,1
6rpj_F-E,AG,E,1AH1,A,1
4n1e_G-L,AG,L,7BYP,A,1
4n1e_G-L,AG,L,7CDO,A,1
4n1e_G-L,AG,L,7CDM,A,1
1yym_R+Q-P,AB,R+Q,1RZ8,B+A,1
1yym_R+Q-P,AB,R+Q,1RZ8,D+C,2
4fqv_I+M-F+E,AB,I+M,4FQH,H+L,1
4fqv_I+M-F+E,AB,I+M,4FQH,A+B,2
6vmk_f+e-g,AG,g,6FTY,A,1
6vmk_f+e-g,AG,g,6FUT,A,1
6vmk_f+e-g,AG,g,6FUI,A,1
6vmk_f+e-g,AG,g,6QMT,A,1
6vmk_f+e-g,AG,g,6QMT,B,2
6vmk_f+e-g,AG,g,6FUH,A,1
6bpa_B+C-A,AG,A,5W53,A,1
6bpa_B+C-A,AG,A,5W53,B,2
3jwd_H+L-A,AB,H+L,1RZ7,H+L,1
3zkx_B-A,AG,A,3ZKI,A,1
3zkx_B-A,AG,A,3ZKI,B,2
3zkx_B-A,AG,A,3ZKG,A,1
3zkx_B-A,AG,A,3ZKG,B,2
3zkx_B-A,AG,A,6UJ1,A,1
3zkx_B-A,AG,A,6UJ1,B,2
5e94_B+A-G,AG,G,7LCK,R,1
5e94_B+A-G,AG,G,7LCJ,R,1
6ye3_G+H-I,AG,I,1PY2,A,1
6ye3_G+H-I,AG,I,1PY2,B,2
6ye3_G+H-I,AG,I,1PY2,C,3
6ye3_G+H-I,AG,I,1PY2,D,4
6ye3_G+H-I,AG,I,1PY2,C,5
6ye3_G+H-I,AG,I,1PY2,B,6
6ye3_G+H-I,AG,I,1PW6,A,1
6ye3_G+H-I,AG,I,1PW6,B,2
6ye3_G+H-I,AG,I,1M49,A,1
6ye3_G+H-I,AG,I,1M49,B,2
6ye3_G+H-I,AG,I,1M47,A,1
6ye3_G+H-I,AG,I,1M48,A,1
6ye3_G+H-I,AG,I,1M48,B,2
4q6i_E+D-J,AG,J,1WIO,A,1
4q6i_E+D-J,AG,J,1WIO,B,2
4q6i_E+D-J,AG,J,1CDJ,A,1
4q6i_E+D-J,AG,J,1WIP,A,1
4q6i_E+D-J,AG,J,1WIP,B,2
4w6w_B-A,AG,A,4B4Q,A,1
4w6w_B-A,AG,A,4B4Q,B,2
4w6w_B-A,AG,A,4B4R,A,1
4w6w_B-A,AG,A,4B4R,B,2
5vjo_C+D-F,AG,F,5V8G,A,1
7m30_H+L-B,AB,H+L,7M1C,L+L,1
5w5x_H+L-A,AG,A,5W60,A,1
